Date,Day,Month,Year,Customer_Age,Age_Group,Customer_Gender,Country,State,Product_Category,Sub_Category,Product,Order_Quantity,Unit_Cost,Unit_Price,Profit,Cost,Revenue
03/11/2016,11,March,2016,35,Adults (35-64),M,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,10,2,5,30,20,50
03/17/2014,17,March,2014,35,Adults (35-64),M,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,15,2,5,44,30,74
03/17/2014,17,March,2014,35,Adults (35-64),M,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,4,2,5,12,8,20
03/17/2014,17,March,2014,35,Adults (35-64),M,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,15,2,5,44,30,74
03/17/2014,17,March,2014,35,Adults (35-64),M,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,15,2,5,44,30,74
03/17/2016,17,March,2016,35,Adults (35-64),M,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,13,2,5,38,26,64
03/17/2016,17,March,2016,35,Adults (35-64),M,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,2,2,5,6,4,10
03/17/2016,17,March,2016,35,Adults (35-64),M,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,17,2,5,50,34,84
03/17/2016,17,March,2016,35,Adults (35-64),M,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,12,2,5,35,24,59
03/24/2014,24,March,2014,35,Adults (35-64),M,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,17,2,5,50,34,84
03/24/2014,24,March,2014,35,Adults (35-64),M,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,15,2,5,44,30,74
03/24/2016,24,March,2016,35,Adults (35-64),M,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,18,2,5,53,36,89
03/24/2016,24,March,2016,35,Adults (35-64),M,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,13,2,5,38,26,64
04/05/2014,5,April,2014,35,Adults (35-64),M,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,2,2,5,6,4,10
04/05/2014,5,April,2014,35,Adults (35-64),M,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,15,2,5,44,30,74
04/05/2016,5,April,2016,35,Adults (35-64),M,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,4,2,5,12,8,20
04/05/2016,5,April,2016,35,Adults (35-64),M,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,17,2,5,50,34,84
05/14/2014,14,May,2014,35,Adults (35-64),M,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,17,2,5,50,34,84
05/14/2016,14,May,2016,35,Adults (35-64),M,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,14,2,5,41,28,69
05/19/2014,19,May,2014,35,Adults (35-64),M,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,4,2,5,12,8,20
05/19/2014,19,May,2014,35,Adults (35-64),M,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,26,2,5,77,52,129
05/19/2014,19,May,2014,35,Adults (35-64),M,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,12,2,5,35,24,59
05/19/2014,19,May,2014,35,Adults (35-64),M,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,16,2,5,47,32,79
05/19/2014,19,May,2014,35,Adults (35-64),M,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,25,2,5,74,50,124
05/19/2016,19,May,2016,35,Adults (35-64),M,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,1,2,5,3,2,5
05/19/2016,19,May,2016,35,Adults (35-64),M,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,24,2,5,71,48,119
05/19/2016,19,May,2016,35,Adults (35-64),M,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,10,2,5,30,20,50
05/19/2016,19,May,2016,35,Adults (35-64),M,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,13,2,5,38,26,64
05/19/2016,19,May,2016,35,Adults (35-64),M,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,23,2,5,68,46,114
07/03/2014,3,July,2014,35,Adults (35-64),M,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,9,2,5,27,18,45
07/03/2014,3,July,2014,35,Adults (35-64),M,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,24,2,5,71,48,119
07/03/2016,3,July,2016,35,Adults (35-64),M,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,9,2,5,27,18,45
07/03/2016,3,July,2016,35,Adults (35-64),M,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,25,2,5,74,50,124
09/04/2013,4,September,2013,37,Adults (35-64),M,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,19,2,5,56,38,94
09/04/2013,4,September,2013,37,Adults (35-64),M,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,19,2,5,56,38,94
09/04/2015,4,September,2015,37,Adults (35-64),M,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,21,2,5,62,42,104
09/04/2015,4,September,2015,37,Adults (35-64),M,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,20,2,5,59,40,99
10/07/2013,7,October,2013,37,Adults (35-64),M,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,20,2,5,59,40,99
10/07/2015,7,October,2015,37,Adults (35-64),M,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,21,2,5,62,42,104
10/25/2013,25,October,2013,37,Adults (35-64),M,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,11,2,5,32,22,54
10/25/2013,25,October,2013,37,Adults (35-64),M,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,9,2,5,27,18,45
10/25/2015,25,October,2015,37,Adults (35-64),M,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,10,2,5,30,20,50
10/25/2015,25,October,2015,37,Adults (35-64),M,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,8,2,5,24,16,40
01/28/2014,28,January,2014,37,Adults (35-64),M,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,28,2,5,83,56,139
01/28/2014,28,January,2014,37,Adults (35-64),M,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,19,2,5,56,38,94
01/28/2016,28,January,2016,37,Adults (35-64),M,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,25,2,5,74,50,124
01/28/2016,28,January,2016,37,Adults (35-64),M,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,16,2,5,47,32,79
02/09/2014,9,February,2014,37,Adults (35-64),M,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,24,2,5,71,48,119
02/09/2014,9,February,2014,37,Adults (35-64),M,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,22,2,5,65,44,109
02/09/2016,9,February,2016,37,Adults (35-64),M,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,25,2,5,74,50,124
02/09/2016,9,February,2016,37,Adults (35-64),M,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,20,2,5,59,40,99
02/13/2014,13,February,2014,37,Adults (35-64),M,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,30,2,5,89,60,149
02/13/2014,13,February,2014,37,Adults (35-64),M,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,2,2,5,6,4,10
02/13/2016,13,February,2016,37,Adults (35-64),M,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,28,2,5,83,56,139
02/13/2016,13,February,2016,37,Adults (35-64),M,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,1,2,5,3,2,5
02/18/2014,18,February,2014,37,Adults (35-64),M,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,29,2,5,86,58,144
02/18/2014,18,February,2014,37,Adults (35-64),M,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,13,2,5,38,26,64
02/18/2016,18,February,2016,37,Adults (35-64),M,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,31,2,5,91,62,153
02/18/2016,18,February,2016,37,Adults (35-64),M,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,11,2,5,32,22,54
03/04/2014,4,March,2014,37,Adults (35-64),M,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,5,2,5,15,10,25
03/04/2014,4,March,2014,37,Adults (35-64),M,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,6,2,5,18,12,30
03/04/2016,4,March,2016,37,Adults (35-64),M,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,7,2,5,21,14,35
03/04/2016,4,March,2016,37,Adults (35-64),M,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,8,2,5,24,16,40
03/11/2014,11,March,2014,37,Adults (35-64),M,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,18,2,5,53,36,89
03/11/2016,11,March,2016,37,Adults (35-64),M,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,19,2,5,56,38,94
03/19/2014,19,March,2014,37,Adults (35-64),M,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,27,2,5,80,54,134
03/19/2016,19,March,2016,37,Adults (35-64),M,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,28,2,5,83,56,139
03/30/2014,30,March,2014,37,Adults (35-64),M,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,9,2,5,27,18,45
03/30/2014,30,March,2014,37,Adults (35-64),M,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,28,2,5,83,56,139
03/30/2016,30,March,2016,37,Adults (35-64),M,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,9,2,5,27,18,45
03/30/2016,30,March,2016,37,Adults (35-64),M,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,28,2,5,83,56,139
03/31/2014,31,March,2014,37,Adults (35-64),M,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,24,2,5,71,48,119
03/31/2014,31,March,2014,37,Adults (35-64),M,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,25,2,5,74,50,124
03/31/2016,31,March,2016,37,Adults (35-64),M,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,25,2,5,74,50,124
03/31/2016,31,March,2016,37,Adults (35-64),M,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,26,2,5,77,52,129
06/12/2014,12,June,2014,37,Adults (35-64),M,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,14,2,5,41,28,69
06/12/2016,12,June,2016,37,Adults (35-64),M,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,14,2,5,41,28,69
06/18/2014,18,June,2014,37,Adults (35-64),M,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,24,2,5,71,48,119
06/18/2016,18,June,2016,37,Adults (35-64),M,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,22,2,5,65,44,109
06/21/2014,21,June,2014,37,Adults (35-64),M,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,3,2,5,9,6,15
06/21/2014,21,June,2014,37,Adults (35-64),M,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,17,2,5,50,34,84
06/21/2016,21,June,2016,37,Adults (35-64),M,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,2,2,5,6,4,10
06/21/2016,21,June,2016,37,Adults (35-64),M,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,19,2,5,56,38,94
07/09/2014,9,July,2014,37,Adults (35-64),M,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,6,2,5,18,12,30
07/09/2016,9,July,2016,37,Adults (35-64),M,Canada,British Columbia,Accessories,Bottles and Cages,Water Bottle - 30 oz.,7,2,5,21,14,35
04/25/2014,25,April,2014,28,Young Adults (25-34),M,Australia,Tasmania,Accessories,Bottles and Cages,Water Bottle - 30 oz.,29,2,5,59,58,117
04/25/2014,25,April,2014,28,Young Adults (25-34),M,Australia,Tasmania,Accessories,Bottles and Cages,Water Bottle - 30 oz.,16,2,5,33,32,65
04/25/2016,25,April,2016,28,Young Adults (25-34),M,Australia,Tasmania,Accessories,Bottles and Cages,Water Bottle - 30 oz.,30,2,5,62,60,122
04/25/2016,25,April,2016,28,Young Adults (25-34),M,Australia,Tasmania,Accessories,Bottles and Cages,Water Bottle - 30 oz.,14,2,5,29,28,57
11/12/2013,12,November,2013,31,Young Adults (25-34),F,Australia,Victoria,Accessories,Bottles and Cages,Road Bottle Cage,30,3,9,123,90,213
11/12/2013,12,November,2013,31,Young Adults (25-34),F,Australia,Victoria,Accessories,Bottles and Cages,Road Bottle Cage,6,3,9,25,18,43
11/12/2015,12,November,2015,31,Young Adults (25-34),F,Australia,Victoria,Accessories,Bottles and Cages,Road Bottle Cage,30,3,9,123,90,213
11/12/2015,12,November,2015,31,Young Adults (25-34),F,Australia,Victoria,Accessories,Bottles and Cages,Road Bottle Cage,5,3,9,21,15,36
01/11/2014,11,January,2014,31,Young Adults (25-34),F,Australia,Victoria,Accessories,Bottles and Cages,Road Bottle Cage,13,3,9,53,39,92
01/11/2014,11,January,2014,31,Young Adults (25-34),F,Australia,Victoria,Accessories,Bottles and Cages,Road Bottle Cage,3,3,9,12,9,21
01/11/2016,11,January,2016,31,Young Adults (25-34),F,Australia,Victoria,Accessories,Bottles and Cages,Road Bottle Cage,14,3,9,58,42,100
01/11/2016,11,January,2016,31,Young Adults (25-34),F,Australia,Victoria,Accessories,Bottles and Cages,Road Bottle Cage,3,3,9,12,9,21
04/01/2014,1,April,2014,31,Young Adults (25-34),F,Australia,Victoria,Accessories,Bottles and Cages,Road Bottle Cage,5,3,9,21,15,36
04/01/2016,1,April,2016,31,Young Adults (25-34),F,Australia,Victoria,Accessories,Bottles and Cages,Road Bottle Cage,5,3,9,21,15,36
10/02/2013,2,October,2013,21,Youth (<25),M,United States,California,Accessories,Bottles and Cages,Mountain Bottle Cage,14,4,10,81,56,137
10/02/2013,2,October,2013,21,Youth (<25),M,United States,California,Accessories,Bottles and Cages,Mountain Bottle Cage,27,4,10,157,108,265
10/02/2015,2,October,2015,21,Youth (<25),M,United States,California,Accessories,Bottles and Cages,Mountain Bottle Cage,14,4,10,81,56,137
10/02/2015,2,October,2015,21,Youth (<25),M,United States,California,Accessories,Bottles and Cages,Mountain Bottle Cage,29,4,10,168,116,284
10/13/2013,13,October,2013,21,Youth (<25),M,United States,California,Accessories,Bottles and Cages,Mountain Bottle Cage,11,4,10,64,44,108
10/13/2013,13,October,2013,21,Youth (<25),M,United States,California,Accessories,Bottles and Cages,Mountain Bottle Cage,9,4,10,52,36,88
10/13/2015,13,October,2015,21,Youth (<25),M,United States,California,Accessories,Bottles and Cages,Mountain Bottle Cage,11,4,10,64,44,108
10/13/2015,13,October,2015,21,Youth (<25),M,United States,California,Accessories,Bottles and Cages,Mountain Bottle Cage,6,4,10,35,24,59
02/17/2014,17,February,2014,21,Youth (<25),M,United States,California,Accessories,Bottles and Cages,Mountain Bottle Cage,28,4,10,162,112,274
02/17/2016,17,February,2016,21,Youth (<25),M,United States,California,Accessories,Bottles and Cages,Mountain Bottle Cage,29,4,10,168,116,284
04/06/2014,6,April,2014,21,Youth (<25),M,United States,California,Accessories,Bottles and Cages,Mountain Bottle Cage,19,4,10,110,76,186
04/06/2014,6,April,2014,21,Youth (<25),M,United States,California,Accessories,Bottles and Cages,Mountain Bottle Cage,21,4,10,122,84,206
04/06/2016,6,April,2016,21,Youth (<25),M,United States,California,Accessories,Bottles and Cages,Mountain Bottle Cage,18,4,10,104,72,176
04/06/2016,6,April,2016,21,Youth (<25),M,United States,California,Accessories,Bottles and Cages,Mountain Bottle Cage,21,4,10,122,84,206
06/08/2014,8,June,2014,21,Youth (<25),M,United States,California,Accessories,Bottles and Cages,Mountain Bottle Cage,27,4,10,157,108,265
06/08/2014,8,June,2014,21,Youth (<25),M,United States,California,Accessories,Bottles and Cages,Mountain Bottle Cage,10,4,10,58,40,98
06/08/2016,8,June,2016,21,Youth (<25),M,United States,California,Accessories,Bottles and Cages,Mountain Bottle Cage,29,4,10,168,116,284
06/08/2016,8,June,2016,21,Youth (<25),M,United States,California,Accessories,Bottles and Cages,Mountain Bottle Cage,7,4,10,41,28,69
07/15/2014,15,July,2014,21,Youth (<25),M,United States,California,Accessories,Bottles and Cages,Mountain Bottle Cage,15,4,10,87,60,147
07/15/2016,15,July,2016,21,Youth (<25),M,United States,California,Accessories,Bottles and Cages,Mountain Bottle Cage,13,4,10,75,52,127
07/20/2014,20,July,2014,21,Youth (<25),M,United States,California,Accessories,Bottles and Cages,Mountain Bottle Cage,20,4,10,116,80,196
07/20/2014,20,July,2014,21,Youth (<25),M,United States,California,Accessories,Bottles and Cages,Mountain Bottle Cage,16,4,10,93,64,157
07/20/2016,20,July,2016,21,Youth (<25),M,United States,California,Accessories,Bottles and Cages,Mountain Bottle Cage,17,4,10,99,68,167
07/20/2016,20,July,2016,21,Youth (<25),M,United States,California,Accessories,Bottles and Cages,Mountain Bottle Cage,15,4,10,87,60,147
10/15/2013,15,October,2013,24,Youth (<25),M,Canada,British Columbia,Accessories,Bottles and Cages,Mountain Bottle Cage,9,4,10,53,36,89
10/15/2015,15,October,2015,24,Youth (<25),M,Canada,British Columbia,Accessories,Bottles and Cages,Mountain Bottle Cage,8,4,10,47,32,79
10/25/2013,25,October,2013,24,Youth (<25),M,Canada,British Columbia,Accessories,Bottles and Cages,Mountain Bottle Cage,2,4,10,12,8,20
10/25/2013,25,October,2013,24,Youth (<25),M,Canada,British Columbia,Accessories,Bottles and Cages,Mountain Bottle Cage,18,4,10,106,72,178
10/25/2015,25,October,2015,24,Youth (<25),M,Canada,British Columbia,Accessories,Bottles and Cages,Mountain Bottle Cage,3,4,10,18,12,30
10/25/2015,25,October,2015,24,Youth (<25),M,Canada,British Columbia,Accessories,Bottles and Cages,Mountain Bottle Cage,16,4,10,94,64,158
11/20/2013,20,November,2013,24,Youth (<25),M,Canada,British Columbia,Accessories,Bottles and Cages,Mountain Bottle Cage,5,4,10,30,20,50
11/20/2013,20,November,2013,24,Youth (<25),M,Canada,British Columbia,Accessories,Bottles and Cages,Mountain Bottle Cage,6,4,10,35,24,59
11/20/2015,20,November,2015,24,Youth (<25),M,Canada,British Columbia,Accessories,Bottles and Cages,Mountain Bottle Cage,6,4,10,35,24,59
11/20/2015,20,November,2015,24,Youth (<25),M,Canada,British Columbia,Accessories,Bottles and Cages,Mountain Bottle Cage,6,4,10,35,24,59
12/22/2013,22,December,2013,24,Youth (<25),M,Canada,British Columbia,Accessories,Bottles and Cages,Mountain Bottle Cage,8,4,10,47,32,79
12/22/2015,22,December,2015,24,Youth (<25),M,Canada,British Columbia,Accessories,Bottles and Cages,Mountain Bottle Cage,9,4,10,53,36,89
12/30/2013,30,December,2013,24,Youth (<25),M,Canada,British Columbia,Accessories,Bottles and Cages,Mountain Bottle Cage,27,4,10,159,108,267
12/30/2013,30,December,2013,24,Youth (<25),M,Canada,British Columbia,Accessories,Bottles and Cages,Mountain Bottle Cage,17,4,10,100,68,168
12/30/2015,30,December,2015,24,Youth (<25),M,Canada,British Columbia,Accessories,Bottles and Cages,Mountain Bottle Cage,29,4,10,171,116,287
12/30/2015,30,December,2015,24,Youth (<25),M,Canada,British Columbia,Accessories,Bottles and Cages,Mountain Bottle Cage,19,4,10,112,76,188
07/03/2014,3,July,2014,24,Youth (<25),M,Canada,British Columbia,Accessories,Bottles and Cages,Mountain Bottle Cage,17,4,10,100,68,168
